wav_filename,base_name,phoneme_combination,phoneme_xmin,phoneme_xmax,word,word_xmin,word_xmax,feature_name,word_feature_values,phoneme_combo_feature_values,middle_phoneme_avg
237_134500_000017_000001.wav,237_134500_000017_000001,i_t͡ʃ_t,0.34,0.61,reached,0.25,0.61,TTCD,"[-0.20476419630514964, -0.19545610696062676, -0.1872461210870658, -0.18049568776236458, -0.17517887811160388, -0.17092753479954403, -0.1672473641299974, -0.16394266686932374, -0.16127252079413043, -0.15985721339478312, -0.16060470826162684, -0.1645849166634868, -0.17282467232688506, -0.18590117082033772, -0.20371385952060042, -0.22537235799365352, -0.24918702162826914, -0.27286927726523635, -0.29389259732411027, -0.3102779119827882, -0.32088477263137166, -0.32543702007535125, -0.32438994869512616, -0.318676090740414, -0.309524030385944, -0.2982437792567968, -0.2860901518996109, -0.274051038540512, -0.2626466311504721, -0.2516270792090032, -0.23983983099133283, -0.2253006222029048, -0.2054586016442891, -0.17788575185190142, -0.14087506566542352, -0.09422089552053196, -0.03944078809257505]","[-0.15985721339478312, -0.16060470826162684, -0.1645849166634868, -0.17282467232688506, -0.18590117082033772, -0.20371385952060042, -0.22537235799365352, -0.24918702162826914, -0.27286927726523635, -0.29389259732411027, -0.3102779119827882, -0.32088477263137166, -0.32543702007535125, -0.32438994869512616, -0.318676090740414, -0.309524030385944, -0.2982437792567968, -0.2860901518996109, -0.274051038540512, -0.2626466311504721, -0.2516270792090032, -0.23983983099133283, -0.2253006222029048, -0.2054586016442891, -0.17788575185190142, -0.14087506566542352, -0.09422089552053196, -0.03944078809257505]",-0.28822991598166364
121_127105_000042_000004.wav,121_127105_000042_000004,i_t͡ʃ_t,5.09,5.38,reached,5.04,5.38,LA,"[-0.33052390799375825, -0.3269794297993787, -0.310774962252215, -0.2828163838578849, -0.24515969107992328, -0.20080210349990144, -0.15317548192804778, -0.10589451277218119, -0.06235538983666159, -0.02549550127254132, 0.002686212186110707, 0.02138313256215574, 0.031241330179492554, 0.034152824181173165, 0.03251041176711529, 0.028625767755353398, 0.024041135816000956, 0.01943162480172433, 0.014915972044400644, 0.010366983394870664, 0.005698088324768878, 0.0009895167627711975, -0.003539299176423313, -0.007546411775107347, -0.010598963863850366, -0.012186078296610406, -0.011764586925750992, -0.008995241134728759, -0.004227497790187577, 0.0010895193382218678, 0.004124146356888952, 0.0008888280411084772, -0.01269071115478798, -0.039934570852871464, -0.0823323670944821]","[-0.20080210349990144, -0.15317548192804778, -0.10589451277218119, -0.06235538983666159, -0.02549550127254132, 0.002686212186110707, 0.02138313256215574, 0.031241330179492554, 0.034152824181173165, 0.03251041176711529, 0.028625767755353398, 0.024041135816000956, 0.01943162480172433, 0.014915972044400644, 0.010366983394870664, 0.005698088324768878, 0.0009895167627711975, -0.003539299176423313, -0.007546411775107347, -0.010598963863850366, -0.012186078296610406, -0.011764586925750992, -0.008995241134728759, -0.004227497790187577, 0.0010895193382218678, 0.004124146356888952, 0.0008888280411084772, -0.01269071115478798, -0.039934570852871464, -0.0823323670944821]",0.008935498915031152
121_127105_000042_000004.wav,121_127105_000042_000004,i_t͡ʃ_t,5.09,5.38,reached,5.04,5.38,LP,"[0.09697948799035512, 0.08517142861592772, 0.06863447138069016, 0.04844866242417642, 0.02578864321606558, 0.0019374419339497021, -0.02176682084487272, -0.04389074970618172, -0.06293379515859161, -0.07748037961135575, -0.08665153072985252, -0.09024466590014302, -0.08866281094881803, -0.0827804523723138, -0.07370168440962618, -0.06263292083342874, -0.050741498797181865, -0.03908324138975709, -0.028461071562522408, -0.019373248466429543, -0.011956428354826399, -0.006086167862022319, -0.0016154558088474717, 0.001618203135383041, 0.00399972410285891, 0.006075530921663898, 0.00818043577187022, 0.010305985317210437, 0.01217404546676802, 0.013458186434562229, 0.014179602636149693, 0.014741358426716812, 0.01559738897865337, 0.01706389854942507, 0.019224341971021987]","[0.0019374419339497021, -0.02176682084487272, -0.04389074970618172, -0.06293379515859161, -0.07748037961135575, -0.08665153072985252, -0.09024466590014302, -0.08866281094881803, -0.0827804523723138, -0.07370168440962618, -0.06263292083342874, -0.050741498797181865, -0.03908324138975709, -0.028461071562522408, -0.019373248466429543, -0.011956428354826399, -0.006086167862022319, -0.0016154558088474717, 0.001618203135383041, 0.00399972410285891, 0.006075530921663898, 0.00818043577187022, 0.010305985317210437, 0.01217404546676802, 0.013458186434562229, 0.014179602636149693, 0.014741358426716812, 0.01559738897865337, 0.01706389854942507, 0.019224341971021987]",-0.025468448280369982
121_127105_000042_000004.wav,121_127105_000042_000004,i_t͡ʃ_t,5.09,5.38,reached,5.04,5.38,TBCL,"[-0.24266835703668024, -0.2571189036182694, -0.27191322952451447, -0.28668738839141633, -0.30083159179777236, -0.31361549754413187, -0.324626187001449, -0.3338952378618457, -0.3417606303444466, -0.34870958612514036, -0.3551664971960801, -0.3613176432480851, -0.3669270290154141, -0.3713519087579562, -0.3737858515782629, -0.37344482952906854, -0.3697875175757689, -0.3626476168543776, -0.3523391905313754, -0.33965860576041584, -0.32574533589720783, -0.3119005876451991, -0.2992324575150049, -0.2884368374640279, -0.2795876709658077, -0.27235337818837485, -0.2666240843094331, -0.2625837478070671, -0.2602382098559284, -0.2590621921858835, -0.2577751325264072, -0.25448804713674483, -0.24737068201840218, -0.23500498180957738, -0.2166339027745211]","[-0.31361549754413187, -0.324626187001449, -0.3338952378618457, -0.3417606303444466, -0.34870958612514036, -0.3551664971960801, -0.3613176432480851, -0.3669270290154141, -0.3713519087579562, -0.3737858515782629, -0.37344482952906854, -0.3697875175757689, -0.3626476168543776, -0.3523391905313754, -0.33965860576041584, -0.32574533589720783, -0.3119005876451991, -0.2992324575150049, -0.2884368374640279, -0.2795876709658077, -0.27235337818837485, -0.2666240843094331, -0.2625837478070671, -0.2602382098559284, -0.2590621921858835, -0.2577751325264072, -0.25448804713674483, -0.24737068201840218, -0.23500498180957738, -0.2166339027745211]",-0.3276354194694487
121_127105_000042_000004.wav,121_127105_000042_000004,i_t͡ʃ_t,5.09,5.38,reached,5.04,5.38,TBCD,"[-0.3059643492769802, -0.3091196376554838, -0.3147977378798798, -0.32277330788239045, -0.3323172908091683, -0.34233519380569016, -0.35155104229876566, -0.3586771588405351, -0.36271779009791977, -0.36310446968558924, -0.3597785463574255, -0.35310338525033635, -0.3436159142926384, -0.3317917964884523, -0.3177668415581819, -0.3013274860717378, -0.282154330504062, -0.260092253966457, -0.23547733111478636, -0.20928485476566944, -0.18305369458348103, -0.15862769929102988, -0.13753723597787085, -0.12059998306904, -0.1075693091144039, -0.09761905876167859, -0.09067979810794348, -0.0875436509047794, -0.08874291259922694, -0.09375724583711126, -0.10050936610998873, -0.10568217894032667, -0.10609712863037409, -0.09951947402623465, -0.08524775970794991]","[-0.34233519380569016, -0.35155104229876566, -0.3586771588405351, -0.36271779009791977, -0.36310446968558924, -0.3597785463574255, -0.35310338525033635, -0.3436159142926384, -0.3317917964884523, -0.3177668415581819, -0.3013274860717378, -0.282154330504062, -0.260092253966457, -0.23547733111478636, -0.20928485476566944, -0.18305369458348103, -0.15862769929102988, -0.13753723597787085, -0.12059998306904, -0.1075693091144039, -0.09761905876167859, -0.09067979810794348, -0.0875436509047794, -0.08874291259922694, -0.09375724583711126, -0.10050936610998873, -0.10568217894032667, -0.10609712863037409, -0.09951947402623465, -0.08524775970794991]",-0.20239869095534252
121_127105_000042_000004.wav,121_127105_000042_000004,i_t͡ʃ_t,5.09,5.38,reached,5.04,5.38,TTCL,"[0.09151682794194496, 0.09441864316243812, 0.09302846827957219, 0.08774618077642415, 0.07997074275158407, 0.07191509742705095, 0.06594154464173212, 0.06421251447388857, 0.06838373980318366, 0.07926354084226218, 0.09624975515635247, 0.11733268377206639, 0.13973622448430648, 0.16055399807286688, 0.17769451590684257, 0.19020814407559966, 0.19823703375808657, 0.20268742408531576, 0.2046170902686675, 0.20490944686752804, 0.20411715007286685, 0.20247296601544323, 0.20000126030648, 0.19666343239431364, 0.19253000783297555, 0.18773697436374354, 0.18221920866073352, 0.17555786734500906, 0.1669541353358914, 0.1554475383377877, 0.1404681278976141, 0.12192900384955888, 0.09992479228821385, 0.07469564673299592, 0.04684649731757598]","[0.07191509742705095, 0.06594154464173212, 0.06421251447388857, 0.06838373980318366, 0.07926354084226218, 0.09624975515635247, 0.11733268377206639, 0.13973622448430648, 0.16055399807286688, 0.17769451590684257, 0.19020814407559966, 0.19823703375808657, 0.20268742408531576, 0.2046170902686675, 0.20490944686752804, 0.20411715007286685, 0.20247296601544323, 0.20000126030648, 0.19666343239431364, 0.19253000783297555, 0.18773697436374354, 0.18221920866073352, 0.17555786734500906, 0.1669541353358914, 0.1554475383377877, 0.1404681278976141, 0.12192900384955888, 0.09992479228821385, 0.07469564673299592, 0.04684649731757598]",0.19318918947724742
121_127105_000042_000004.wav,121_127105_000042_000004,i_t͡ʃ_t,5.09,5.38,reached,5.04,5.38,TTCD,"[-0.22500282837953203, -0.22293850595605436, -0.2216009860648851, -0.22174054081661615, -0.22395515116740775, -0.228810996099339, -0.23684281044153627, -0.2484310278975868, -0.2634952268089193, -0.28136772013351635, -0.3008607325396255, -0.32036599992710824, -0.338126336430597, -0.35249888939056745, -0.36241304694703863, -0.36749492147801144, -0.36798314780269065, -0.3645970768293387, -0.3583326826600205, -0.3503200536137946, -0.3416272255454048, -0.3331598623370527, -0.3255316288459265, -0.3190186059361006, -0.3135254753609843, -0.3086059809831626, -0.3035484906846233, -0.2974464291815452, -0.28933686461336566, -0.2783532634420697, -0.264003382837989, -0.24615739110725438, -0.22480564168763703, -0.1999368062210342, -0.1715411802978919]","[-0.228810996099339, -0.23684281044153627, -0.2484310278975868, -0.2634952268089193, -0.28136772013351635, -0.3008607325396255, -0.32036599992710824, -0.338126336430597, -0.35249888939056745, -0.36241304694703863, -0.36749492147801144, -0.36798314780269065, -0.3645970768293387, -0.3583326826600205, -0.3503200536137946, -0.3416272255454048, -0.3331598623370527, -0.3255316288459265, -0.3190186059361006, -0.3135254753609843, -0.3086059809831626, -0.3035484906846233, -0.2974464291815452, -0.28933686461336566, -0.2783532634420697, -0.264003382837989, -0.24615739110725438, -0.22480564168763703, -0.1999368062210342, -0.1715411802978919]",-0.340618363458194
4992_41806_000034_000003.wav,4992_41806_000034_000003,ɪ_ʃ_t,5.1,5.32,polished,4.77,5.32,LA,"[-0.4469968874520141, -0.4213125015945944, -0.37715179794802894, -0.31273485349362246, -0.22914971885895924, -0.13081137736859755, -0.024341739145141206, 0.08245117146579792, 0.18225883998420733, 0.26928656883871976, 0.340443059890407, 0.3952959799196357, 0.4351657978880509, 0.4623157570235119, 0.4791038262900363, 0.4875301087840589, 0.48891032852943905, 0.4839161951624084, 0.4728235486830502, 0.4556825577581575, 0.4323717648263761, 0.4027736727066363, 0.36708118001898277, 0.32584693479051624, 0.2797509778038619, 0.22974441452238184, 0.17748320054046043, 0.12533916694612235, 0.07578924016377954, 0.03114386090065609, -0.006674481542431256, -0.03633134869411218, -0.05748378180272859, -0.07077353402612249, -0.07745146400545108, -0.07904960054177865, -0.07696061339820853, -0.0723652117152661, -0.0663425277154987, -0.06003386284081289, -0.05472538807172294, -0.05186799746367749, -0.05287937877671267, -0.059141423483357256, -0.07202293132334817, -0.09264668831351995, -0.12124364990380329, -0.15683530617716213, -0.19722604348347986, -0.2392520132728812, -0.2795425157015042, -0.315010174881589, -0.3434596844996451, -0.3636170055603908, -0.3748415770817662, -0.37671525935993144, -0.368597208824147]","[-0.07077353402612249, -0.07745146400545108, -0.07904960054177865, -0.07696061339820853, -0.0723652117152661, -0.0663425277154987, -0.06003386284081289, -0.05472538807172294, -0.05186799746367749, -0.05287937877671267, -0.059141423483357256, -0.07202293132334817, -0.09264668831351995, -0.12124364990380329, -0.15683530617716213, -0.19722604348347986, -0.2392520132728812, -0.2795425157015042, -0.315010174881589, -0.3434596844996451, -0.3636170055603908, -0.3748415770817662, -0.37671525935993144, -0.368597208824147]",-0.10201810090216472
4992_41806_000034_000003.wav,4992_41806_000034_000003,ɪ_ʃ_t,5.1,5.32,polished,4.77,5.32,LP,"[0.03959400150882095, 0.035727303374419504, 0.029092063800564436, 0.01924093541796889, 0.006240946677693327, -0.009223308368319907, -0.02623336142268866, -0.043828562507561446, -0.06111023915785304, -0.07723431297347351, -0.09140043572979409, -0.10288761430025894, -0.11123129743042004, -0.11629914053820534, -0.1183189217469462, -0.11778748034989579, -0.11523607617750299, -0.11113053988309346, -0.10584545845873337, -0.09967486021708549, -0.0928341282507543, -0.08546393802156778, -0.07761025498100507, -0.06921666934690178, -0.06012378213895455, -0.050168399558612464, -0.039398687759594875, -0.028110642413260254, -0.016698999043418643, -0.00550963778532533, 0.00534945783677122, 0.016041291874324293, 0.026888961955395665, 0.03826422668867519, 0.050440105733125275, 0.06355193187004635, 0.07763526115632602, 0.09262181562301768, 0.10828931351146472, 0.12423783990334553, 0.13992014043677672, 0.154754162399549, 0.16838013749012454, 0.1807188356835324, 0.19187241478237, 0.20197816502642374, 0.2110072774863081, 0.21879060742292558, 0.22527411678349005, 0.23066367178516664, 0.2354613362251538, 0.24029324805496216, 0.24547399526599822, 0.2509116969390138, 0.25631888646696827, 0.26134642961505533, 0.26567095586893696]","[0.03826422668867519, 0.050440105733125275, 0.06355193187004635, 0.07763526115632602, 0.09262181562301768, 0.10828931351146472, 0.12423783990334553, 0.13992014043677672, 0.154754162399549, 0.16838013749012454, 0.1807188356835324, 0.19187241478237, 0.20197816502642374, 0.2110072774863081, 0.21879060742292558, 0.22527411678349005, 0.23066367178516664, 0.2354613362251538, 0.24029324805496216, 0.24547399526599822, 0.2509116969390138, 0.25631888646696827, 0.26134642961505533, 0.26567095586893696]",0.17965722355928973
4992_41806_000034_000003.wav,4992_41806_000034_000003,ɪ_ʃ_t,5.1,5.32,polished,4.77,5.32,TBCL,"[0.25650867892431906, 0.27129499536473334, 0.28492738680451646, 0.29848093326346753, 0.3126479072949994, 0.3275561043714825, 0.34285611376550895, 0.35785598595088824, 0.3717411857886339, 0.38378921439770863, 0.3936702052710831, 0.40149367022258176, 0.40763957676695295, 0.4125944631060975, 0.41675191117009946, 0.4203379043121072, 0.423416079094609, 0.42593767683605493, 0.4278270599839283, 0.42903054517679134, 0.4295361645097468, 0.42931558098213474, 0.4281913368126223, 0.4257100204607465, 0.4210464522780246, 0.41315262853800105, 0.4012459770821485, 0.3848267441603572, 0.3633178995198225, 0.3360791662005526, 0.3028639977739702, 0.2640878614940761, 0.22092936443807135, 0.17536239568752648, 0.12997688743539867, 0.08761937154251767, 0.0505533229836906, 0.02007445831310948, -0.003679086801878187, -0.02148367177350728, -0.03437802586714099, -0.04327342557586383, -0.048713221763040264, -0.05087219463628337, -0.04973055380001075, -0.045267248744165565, -0.037669165301910786, -0.02729902195777039, -0.014400502816993694, 0.001090121415742878, 0.01964947517028743, 0.04198249184948209, 0.06849610242541457, 0.09904624335063157, 0.1329169418303272, 0.16888607866365238, 0.2054617725042825]","[0.17536239568752648, 0.12997688743539867, 0.08761937154251767, 0.0505533229836906, 0.02007445831310948, -0.003679086801878187, -0.02148367177350728, -0.03437802586714099, -0.04327342557586383, -0.048713221763040264, -0.05087219463628337, -0.04973055380001075, -0.045267248744165565, -0.037669165301910786, -0.02729902195777039, -0.014400502816993694, 0.001090121415742878, 0.01964947517028743, 0.04198249184948209, 0.06849610242541457, 0.09904624335063157, 0.1329169418303272, 0.16888607866365238, 0.2054617725042825]",-0.03130633313523518
4992_41806_000034_000003.wav,4992_41806_000034_000003,ɪ_ʃ_t,5.1,5.32,polished,4.77,5.32,TBCD,"[0.05195803269435796, 0.047143596984674754, 0.04378892427814972, 0.04155421384251533, 0.04009374765621264, 0.03916985724972027, 0.03862699660940702, 0.038362739321293075, 0.03831523556204274, 0.038386533195720995, 0.03831148532221142, 0.03769248595436237, 0.03623080938156115, 0.033829653608522824, 0.03060164365140362, 0.02682479098809221, 0.022834715377231307, 0.018999008296041165, 0.015734232722773175, 0.01345650791653871, 0.012417174093728188, 0.012675054700147542, 0.014175987584741173, 0.016808338830336292, 0.020439333284613035, 0.02497470266196005, 0.030455794791438222, 0.03712078221199378, 0.045423172117577126, 0.05582223629643984, 0.06829722730315696, 0.08216468652064413, 0.09620681456376015, 0.10894789958155437, 0.11921664653530861, 0.12647095842837774, 0.13101598145558, 0.13382514934297127, 0.13593297800443227, 0.13811043132467304, 0.14070845518549957, 0.1437162380611393, 0.14699033685894966, 0.1503463994086667, 0.153527945096634, 0.15624450451083785, 0.15830875158103677, 0.15966782479498798, 0.1603503769827131, 0.1603471390985951, 0.15942514274824124, 0.1570770284082714, 0.15263491629976542, 0.1454098981535424, 0.13493311068778438, 0.12095656079987846, 0.10326994131054057]","[0.10894789958155437, 0.11921664653530861, 0.12647095842837774, 0.13101598145558, 0.13382514934297127, 0.13593297800443227, 0.13811043132467304, 0.14070845518549957, 0.1437162380611393, 0.14699033685894966, 0.1503463994086667, 0.153527945096634, 0.15624450451083785, 0.15830875158103677, 0.15966782479498798, 0.1603503769827131, 0.1603471390985951, 0.15942514274824124, 0.1570770284082714, 0.15263491629976542, 0.1454098981535424, 0.13493311068778438, 0.12095656079987846, 0.10326994131054057]",0.15035428174234713
4992_41806_000034_000003.wav,4992_41806_000034_000003,ɪ_ʃ_t,5.1,5.32,polished,4.77,5.32,TTCL,"[-0.06859082910750997, -0.06940092255318521, -0.07158964342866106, -0.07669701851472, -0.08585913004893285, -0.09964680309403841, -0.11813363663628867, -0.14082727267440237, -0.1664571333481075, -0.1931281137492597, -0.21898808897443542, -0.24250699337397336, -0.26258135460840326, -0.2785305072401618, -0.2901170161335803, -0.2974158056399838, -0.3005644129086295, -0.2996754817781648, -0.29489761797395003, -0.28649570601162594, -0.2749304456127741, -0.26086047960589803, -0.2450117655091052, -0.22808408470150665, -0.21061037900602061, -0.19301778506910613, -0.17582458248728533, -0.15960301652191378, -0.14464691716917377, -0.1307758401717723, -0.11724634614245133, -0.10285960956109758, -0.08635134210200915, -0.06668818260759887, -0.04341337660840722, -0.016727345281409386, 0.012644462685797437, 0.043528849749668724, 0.07441201416712039, 0.10362593747805066, 0.1297900793986705, 0.15201065535195, 0.16999718314332204, 0.18399470308803606, 0.19456856284968962, 0.202360054122427, 0.20775239033670712, 0.21079781202766218, 0.21136202109334135, 0.20921969758042266, 0.2041143492660562, 0.1956490181183953, 0.18304190150874158, 0.16524486423691503, 0.14151510232453188, 0.11197353939018781, 0.07822234019269755]","[-0.06668818260759887, -0.04341337660840722, -0.016727345281409386, 0.012644462685797437, 0.043528849749668724, 0.07441201416712039, 0.10362593747805066, 0.1297900793986705, 0.15201065535195, 0.16999718314332204, 0.18399470308803606, 0.19456856284968962, 0.202360054122427, 0.20775239033670712, 0.21079781202766218, 0.21136202109334135, 0.20921969758042266, 0.2041143492660562, 0.1956490181183953, 0.18304190150874158, 0.16524486423691503, 0.14151510232453188, 0.11197353939018781, 0.07822234019269755]",0.17082425921978328
4992_41806_000034_000003.wav,4992_41806_000034_000003,ɪ_ʃ_t,5.1,5.32,polished,4.77,5.32,TTCD,"[0.27206153905797814, 0.2926305228000972, 0.311414451926891, 0.3296720338800387, 0.34821426452301785, 0.36723795534185205, 0.3863803629200694, 0.404815987259791, 0.42143616420929497, 0.4351226418264166, 0.4452399730850901, 0.45162203878886403, 0.4541293586471118, 0.45246618413169504, 0.446279597963255, 0.4351934238882388, 0.41881827952687234, 0.39669983531058967, 0.368253557626368, 0.33291875257134196, 0.2905974330386207, 0.24189927427683097, 0.18819706770942635, 0.13148410206126, 0.07387301538780917, 0.017442039814885835, -0.035820264920015554, -0.08406428423943571, -0.12585977679608157, -0.1602988408097835, -0.1870899586428451, -0.20667836788758115, -0.2204241299499411, -0.2303772850526474, -0.2384936316390409, -0.24619956293161063, -0.25408431973525225, -0.2619272539915437, -0.2689885762808234, -0.2743749251726506, -0.27755756607449367, -0.2785186528747117, -0.27758461268164486, -0.2752089986852456, -0.27167215430240266, -0.26692159648226677, -0.26052426546239243, -0.2517435168200729, -0.2397905132288224, -0.22379992464725884, -0.2026253264138992, -0.17478446125947458, -0.1386935783357738, -0.09307505614312053, -0.037716130770445305, 0.026116297395483337, 0.09559169102361655]","[-0.2303772850526474, -0.2384936316390409, -0.24619956293161063, -0.25408431973525225, -0.2619272539915437, -0.2689885762808234, -0.2743749251726506, -0.27755756607449367, -0.2785186528747117, -0.27758461268164486, -0.2752089986852456, -0.27167215430240266, -0.26692159648226677, -0.26052426546239243, -0.2517435168200729, -0.2397905132288224, -0.22379992464725884, -0.2026253264138992, -0.17478446125947458, -0.1386935783357738, -0.09307505614312053, -0.037716130770445305, 0.026116297395483337, 0.09559169102361655]",-0.26389044189273214
8463_294828_000054_000002.wav,8463_294828_000054_000002,i_t͡ʃ_t,1.96,2.22,reached,1.87,2.22,LA,"[-0.2701223050192787, -0.3053563969588981, -0.32715102740652297, -0.33531370336398925, -0.33032614608768923, -0.31360865881392697, -0.28722116965322186, -0.2528394819783743, -0.21150341429384817, -0.16394328898565358, -0.11104125844622223, -0.05432599010420826, 0.002932074733129536, 0.05424118608167428, 0.09171957699588712, 0.11196165304456404, 0.11722900246635866, 0.11233916803214969, 0.10254011836678353, 0.0918560794580343, 0.08256780195665984, 0.07535994913001952, 0.06982366640301027, 0.06521709580801024, 0.060860914564026494, 0.05624605458378735, 0.051142413513620595, 0.045766384145393885, 0.04078932140985735, 0.0371607258065639, 0.035933817319885084, 0.037984792543695786, 0.04386263111575353, 0.053668813677476196, 0.06699374412006363, 0.08289960577260955]","[-0.16394328898565358, -0.11104125844622223, -0.05432599010420826, 0.002932074733129536, 0.05424118608167428, 0.09171957699588712, 0.11196165304456404, 0.11722900246635866, 0.11233916803214969, 0.10254011836678353, 0.0918560794580343, 0.08256780195665984, 0.07535994913001952, 0.06982366640301027, 0.06521709580801024, 0.060860914564026494, 0.05624605458378735, 0.051142413513620595, 0.045766384145393885, 0.04078932140985735, 0.0371607258065639, 0.035933817319885084, 0.037984792543695786, 0.04386263111575353, 0.053668813677476196, 0.06699374412006363, 0.08289960577260955]",0.06625739360698588
8463_294828_000054_000002.wav,8463_294828_000054_000002,i_t͡ʃ_t,1.96,2.22,reached,1.87,2.22,LP,"[0.08313232371885759, 0.1010870632013805, 0.11144507999236136, 0.11471709281177914, 0.1117732264679614, 0.10361570209088482, 0.0912227518717674, 0.07534817433116725, 0.05661190276349736, 0.0357884139821541, 0.013854552259525744, -0.008297603473926678, -0.029335552841870505, -0.04627167272087376, -0.05529527757537879, -0.054984994393639894, -0.046935005041530364, -0.033946933525013816, -0.018921328346990618, -0.004145800607098013, 0.008872765561058454, 0.01930140986031561, 0.02669704247381975, 0.03065361731869377, 0.030755460685867347, 0.02688688093682072, 0.019318338743507444, 0.00858047576088097, -0.004578015163696512, -0.0192110913490397, -0.03431620909395067, -0.049204619603582245, -0.06359354306509275, -0.07750010550570419, -0.09105275321823712, -0.10422374719808959]","[0.0357884139821541, 0.013854552259525744, -0.008297603473926678, -0.029335552841870505, -0.04627167272087376, -0.05529527757537879, -0.054984994393639894, -0.046935005041530364, -0.033946933525013816, -0.018921328346990618, -0.004145800607098013, 0.008872765561058454, 0.01930140986031561, 0.02669704247381975, 0.03065361731869377, 0.030755460685867347, 0.02688688093682072, 0.019318338743507444, 0.00858047576088097, -0.004578015163696512, -0.0192110913490397, -0.03431620909395067, -0.049204619603582245, -0.06359354306509275, -0.07750010550570419, -0.09105275321823712, -0.10422374719808959]",0.003996186661083911
8463_294828_000054_000002.wav,8463_294828_000054_000002,i_t͡ʃ_t,1.96,2.22,reached,1.87,2.22,TBCL,"[-0.23458445801996308, -0.23932708188775356, -0.2469334189919487, -0.25731509642476147, -0.26986193098576916, -0.28370274199452045, -0.2978188908472755, -0.3111116828128311, -0.322472912393432, -0.3309882792576851, -0.3361684019022145, -0.3383102146719752, -0.33856718999909524, -0.33869064707168584, -0.3402674401679794, -0.3432667377031973, -0.3460437951583285, -0.34680430849312754, -0.34422323240900726, -0.3374148153987672, -0.32599576045501205, -0.3103459067968705, -0.2915933295920314, -0.27127872397613884, -0.25108626250531885, -0.23246411690198354, -0.21646935281128868, -0.20366807011886126, -0.19411453781086643, -0.18734201734433673, -0.18240726724268, -0.17804340240365746, -0.1730403619227462, -0.16699359760945454, -0.1605400356133646, -0.1551227780939799]","[-0.3309882792576851, -0.3361684019022145, -0.3383102146719752, -0.33856718999909524, -0.33869064707168584, -0.3402674401679794, -0.3432667377031973, -0.3460437951583285, -0.34680430849312754, -0.34422323240900726, -0.3374148153987672, -0.32599576045501205, -0.3103459067968705, -0.2915933295920314, -0.27127872397613884, -0.25108626250531885, -0.23246411690198354, -0.21646935281128868, -0.20366807011886126, -0.19411453781086643, -0.18734201734433673, -0.18240726724268, -0.17804340240365746, -0.1730403619227462, -0.16699359760945454, -0.1605400356133646, -0.1551227780939799]",-0.2639434072754493
8463_294828_000054_000002.wav,8463_294828_000054_000002,i_t͡ʃ_t,1.96,2.22,reached,1.87,2.22,TBCD,"[-0.25152957607749016, -0.24612983224876342, -0.24002164508354148, -0.23411837217429354, -0.22920390476871208, -0.22605455526172336, -0.22529876865897536, -0.22692570918050747, -0.23013569809481854, -0.23353828994190673, -0.2355031928128796, -0.23482035853294655, -0.23132568362406528, -0.2266187557993375, -0.2230425506563292, -0.2207637371429437, -0.21749775931169854, -0.21086694163602973, -0.19943694748109725, -0.18268581803815534, -0.16088442928882168, -0.13495458834736676, -0.10626881831570481, -0.07628722125172402, -0.046400915603452386, -0.017811532739087425, 0.008497730332777722, 0.03184282939852247, 0.05185180236000485, 0.06849160686622473, 0.08207472534964166, 0.09324930439817783, 0.10267949825564492, 0.11034782855503142, 0.11545822495038871, 0.11694475283240054]","[-0.23353828994190673, -0.2355031928128796, -0.23482035853294655, -0.23132568362406528, -0.2266187557993375, -0.2230425506563292, -0.2207637371429437, -0.21749775931169854, -0.21086694163602973, -0.19943694748109725, -0.18268581803815534, -0.16088442928882168, -0.13495458834736676, -0.10626881831570481, -0.07628722125172402, -0.046400915603452386, -0.017811532739087425, 0.008497730332777722, 0.03184282939852247, 0.05185180236000485, 0.06849160686622473, 0.08207472534964166, 0.09324930439817783, 0.10267949825564492, 0.11034782855503142, 0.11545822495038871, 0.11694475283240054]",-0.06377417988530487
8463_294828_000054_000002.wav,8463_294828_000054_000002,i_t͡ʃ_t,1.96,2.22,reached,1.87,2.22,TTCL,"[0.2003276307829967, 0.22767912935785176, 0.25154732001935365, 0.2697059933850417, 0.279761980905066, 0.2803194593529327, 0.27140540617918446, 0.25431094085458444, 0.23124198295644535, 0.20463477291902246, 0.17706189588076177, 0.15143927906087568, 0.131299580498784, 0.12077385622793191, 0.12319788500348564, 0.1378892341180625, 0.1602501520750559, 0.18527509326424244, 0.20920449238921268, 0.22987584088703042, 0.2465310365179073, 0.2593452866647558, 0.26891706706544755, 0.2757134123298601, 0.2798841343423627, 0.28139449784448195, 0.2801323207630167, 0.275990454504777, 0.26896083905820983, 0.25925016908004656, 0.2472301134300706, 0.23319877820915488, 0.21735448752141234, 0.19994689580548997, 0.18161493828921682, 0.1638715225213292]","[0.20463477291902246, 0.17706189588076177, 0.15143927906087568, 0.131299580498784, 0.12077385622793191, 0.12319788500348564, 0.1378892341180625, 0.1602501520750559, 0.18527509326424244, 0.20920449238921268, 0.22987584088703042, 0.2465310365179073, 0.2593452866647558, 0.26891706706544755, 0.2757134123298601, 0.2798841343423627, 0.28139449784448195, 0.2801323207630167, 0.275990454504777, 0.26896083905820983, 0.25925016908004656, 0.2472301134300706, 0.23319877820915488, 0.21735448752141234, 0.19994689580548997, 0.18161493828921682, 0.1638715225213292]",0.2548360541529587
